symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
MANAKSIA,INE015D01022,2026-04-07,NSE,EQ,EQ,buy,false,12.000000,52.230000,401952096,1200000023019748,2026-04-07T10:17:56
INDORAMA,INE156A01020,2026-04-07,NSE,EQ,EQ,buy,false,264.000000,34.400002,202678599,1100000024923322,2026-04-07T10:17:56
INDORAMA,INE156A01020,2026-04-07,NSE,EQ,EQ,buy,false,5.000000,34.320000,202678597,1100000024923322,2026-04-07T10:17:56
INDORAMA,INE156A01020,2026-04-07,NSE,EQ,EQ,buy,false,78.000000,34.279999,202678595,1100000024923322,2026-04-07T10:17:56
INDORAMA,INE156A01020,2026-04-07,NSE,EQ,EQ,buy,false,89.000000,34.270000,202678594,1100000024923322,2026-04-07T10:17:56
INDORAMA,INE156A01020,2026-04-07,NSE,EQ,EQ,buy,false,99.000000,34.320000,202678596,1100000024923322,2026-04-07T10:17:56
INDORAMA,INE156A01020,2026-04-07,NSE,EQ,EQ,buy,false,201.000000,34.320000,202678598,1100000024923322,2026-04-07T10:17:56
MANAKSIA,INE015D01022,2026-04-07,NSE,EQ,EQ,buy,false,425.000000,52.230000,401952097,1200000023019748,2026-04-07T10:17:56
MANAKSIA,INE015D01022,2026-04-07,NSE,EQ,EQ,buy,false,43.000000,52.290001,401952098,1200000023019748,2026-04-07T10:17:56
SIGMA,INE0A0S01028,2026-04-07,NSE,EQ,EQ,buy,false,7.000000,40.880001,602253189,1300000022859279,2026-04-07T10:17:57
BALAJITELE,INE794B01026,2026-04-07,NSE,EQ,EQ,buy,false,83.000000,86.589996,1592567,1000000017247973,2026-04-07T10:17:57
SIGMA,INE0A0S01028,2026-04-07,NSE,EQ,EQ,buy,false,189.000000,40.790001,602253188,1300000022859279,2026-04-07T10:17:57
SIGMA,INE0A0S01028,2026-04-07,NSE,EQ,EQ,buy,false,204.000000,40.889999,602253193,1300000022859279,2026-04-07T10:17:57
SIGMA,INE0A0S01028,2026-04-07,NSE,EQ,EQ,buy,false,23.000000,40.880001,602253191,1300000022859279,2026-04-07T10:17:57
SIGMA,INE0A0S01028,2026-04-07,NSE,EQ,EQ,buy,false,35.000000,40.889999,602253192,1300000022859279,2026-04-07T10:17:57
SIGMA,INE0A0S01028,2026-04-07,NSE,EQ,EQ,buy,false,59.000000,40.770000,602253187,1300000022859279,2026-04-07T10:17:57
SIGMA,INE0A0S01028,2026-04-07,NSE,EQ,EQ,buy,false,69.000000,40.689999,602253186,1300000022859279,2026-04-07T10:17:57
SIGMA,INE0A0S01028,2026-04-07,NSE,EQ,EQ,buy,false,15.000000,40.680000,602253185,1300000022859279,2026-04-07T10:17:57
BALAJITELE,INE794B01026,2026-04-07,NSE,EQ,EQ,buy,false,100.000000,86.529999,1592562,1000000017247973,2026-04-07T10:17:57
BALAJITELE,INE794B01026,2026-04-07,NSE,EQ,EQ,buy,false,10.000000,86.589996,1592565,1000000017247973,2026-04-07T10:17:57
BALAJITELE,INE794B01026,2026-04-07,NSE,EQ,EQ,buy,false,38.000000,86.589996,1592564,1000000017247973,2026-04-07T10:17:57
BALAJITELE,INE794B01026,2026-04-07,NSE,EQ,EQ,buy,false,40.000000,86.489998,1592561,1000000017247973,2026-04-07T10:17:57
BALAJITELE,INE794B01026,2026-04-07,NSE,EQ,EQ,buy,false,6.000000,86.470001,1592560,1000000017247973,2026-04-07T10:17:57
BALAJITELE,INE794B01026,2026-04-07,NSE,EQ,EQ,buy,false,7.000000,86.589996,1592563,1000000017247973,2026-04-07T10:17:57
BALAJITELE,INE794B01026,2026-04-07,NSE,EQ,EQ,buy,false,7.000000,86.589996,1592566,1000000017247973,2026-04-07T10:17:57
SIGMA,INE0A0S01028,2026-04-07,NSE,EQ,EQ,buy,false,15.000000,40.880001,602253190,1300000022859279,2026-04-07T10:17:57
SIGMA,INE0A0S01028,2026-04-07,NSE,EQ,EQ,sell,false,14.000000,41.660000,602817127,1300000029392014,2026-04-07T10:45:18
SIGMA,INE0A0S01028,2026-04-07,NSE,EQ,EQ,sell,false,542.000000,41.630001,602817129,1300000029392014,2026-04-07T10:45:18
SIGMA,INE0A0S01028,2026-04-07,NSE,EQ,EQ,sell,false,60.000000,41.650002,602817128,1300000029392014,2026-04-07T10:45:18
SIGMA,INE0A0S01028,2026-04-07,BSE,EQ,B,sell,false,10.000000,40.959999,2616000,1775532600094975160,2026-04-07T10:50:25
SIGMA,INE0A0S01028,2026-04-07,BSE,EQ,B,sell,false,153.000000,41.029999,2615500,1775532600094975160,2026-04-07T10:50:25
SIGMA,INE0A0S01028,2026-04-07,BSE,EQ,B,sell,false,27.000000,41.020000,2615700,1775532600094975160,2026-04-07T10:50:25
SIGMA,INE0A0S01028,2026-04-07,BSE,EQ,B,sell,false,56.000000,40.939999,2616400,1775532600094975160,2026-04-07T10:50:25
SIGMA,INE0A0S01028,2026-04-07,BSE,EQ,B,sell,false,750.000000,40.950001,2616200,1775532600094975160,2026-04-07T10:50:25
MANAKSIA,INE015D01022,2026-04-07,NSE,EQ,EQ,buy,false,8.000000,52.169998,402662223,1200000033397890,2026-04-07T10:56:51
XTGLOBAL,INE547B01028,2026-04-07,NSE,EQ,EQ,buy,false,98.000000,29.180000,603103824,1300000032421452,2026-04-07T10:56:51
GINNIFILA,INE424C01010,2026-04-07,NSE,EQ,EQ,buy,false,29.000000,36.230000,203746704,1100000036367466,2026-04-07T10:56:51
GINNIFILA,INE424C01010,2026-04-07,NSE,EQ,EQ,buy,false,29.000000,36.240002,203746707,1100000036367466,2026-04-07T10:56:51
GINNIFILA,INE424C01010,2026-04-07,NSE,EQ,EQ,buy,false,31.000000,36.220001,203746703,1100000036367466,2026-04-07T10:56:51
GINNIFILA,INE424C01010,2026-04-07,NSE,EQ,EQ,buy,false,32.000000,36.250000,203746708,1100000036367466,2026-04-07T10:56:51
GINNIFILA,INE424C01010,2026-04-07,NSE,EQ,EQ,buy,false,59.000000,36.209999,203746702,1100000036367466,2026-04-07T10:56:51
GINNIFILA,INE424C01010,2026-04-07,NSE,EQ,EQ,buy,false,70.000000,36.230000,203746706,1100000036367466,2026-04-07T10:56:51
GINNIFILA,INE424C01010,2026-04-07,NSE,EQ,EQ,buy,false,9.000000,36.340000,203746710,1100000036367466,2026-04-07T10:56:51
MANAKSIA,INE015D01022,2026-04-07,NSE,EQ,EQ,buy,false,10.000000,52.410000,402662227,1200000033397890,2026-04-07T10:56:51
MANAKSIA,INE015D01022,2026-04-07,NSE,EQ,EQ,buy,false,1.000000,52.419998,402662228,1200000033397890,2026-04-07T10:56:51
MANAKSIA,INE015D01022,2026-04-07,NSE,EQ,EQ,buy,false,1.000000,52.599998,402662233,1200000033397890,2026-04-07T10:56:51
MANAKSIA,INE015D01022,2026-04-07,NSE,EQ,EQ,buy,false,1.000000,52.599998,402662234,1200000033397890,2026-04-07T10:56:51
MANAKSIA,INE015D01022,2026-04-07,NSE,EQ,EQ,buy,false,1.000000,52.599998,402662236,1200000033397890,2026-04-07T10:56:51
MANAKSIA,INE015D01022,2026-04-07,NSE,EQ,EQ,buy,false,1.000000,52.599998,402662264,1200000033397890,2026-04-07T10:56:51
MANAKSIA,INE015D01022,2026-04-07,NSE,EQ,EQ,buy,false,15.000000,52.599998,402662235,1200000033397890,2026-04-07T10:56:51
MANAKSIA,INE015D01022,2026-04-07,NSE,EQ,EQ,buy,false,3.000000,52.599998,402662230,1200000033397890,2026-04-07T10:56:51
MANAKSIA,INE015D01022,2026-04-07,NSE,EQ,EQ,buy,false,5.000000,52.599998,402662262,1200000033397890,2026-04-07T10:56:51
MANAKSIA,INE015D01022,2026-04-07,NSE,EQ,EQ,buy,false,57.000000,52.599998,402667303,1200000033397890,2026-04-07T10:56:51
MANAKSIA,INE015D01022,2026-04-07,NSE,EQ,EQ,buy,false,59.000000,52.599998,402662229,1200000033397890,2026-04-07T10:56:51
MANAKSIA,INE015D01022,2026-04-07,NSE,EQ,EQ,buy,false,8.000000,52.150002,402662222,1200000033397890,2026-04-07T10:56:51
GINNIFILA,INE424C01010,2026-04-07,NSE,EQ,EQ,buy,false,1.000000,36.290001,203746709,1100000036367466,2026-04-07T10:56:51
MANAKSIA,INE015D01022,2026-04-07,NSE,EQ,EQ,buy,false,8.000000,52.189999,402662224,1200000033397890,2026-04-07T10:56:51
MANAKSIA,INE015D01022,2026-04-07,NSE,EQ,EQ,buy,false,8.000000,52.209999,402662225,1200000033397890,2026-04-07T10:56:51
MANAKSIA,INE015D01022,2026-04-07,NSE,EQ,EQ,buy,false,8.000000,52.230000,402662226,1200000033397890,2026-04-07T10:56:51
RPPINFRA,INE324L01013,2026-04-07,NSE,EQ,EQ,buy,false,144.000000,70.599998,603108740,1300000032420388,2026-04-07T10:56:51
XTGLOBAL,INE547B01028,2026-04-07,NSE,EQ,EQ,buy,false,13.000000,29.250000,603103826,1300000032421452,2026-04-07T10:56:51
XTGLOBAL,INE547B01028,2026-04-07,NSE,EQ,EQ,buy,false,207.000000,29.250000,603103825,1300000032421452,2026-04-07T10:56:51
XTGLOBAL,INE547B01028,2026-04-07,NSE,EQ,EQ,buy,false,28.000000,29.260000,603103827,1300000032421452,2026-04-07T10:56:51
GINNIFILA,INE424C01010,2026-04-07,NSE,EQ,EQ,buy,false,17.000000,36.230000,203746705,1100000036367466,2026-04-07T10:56:51
RPPINFRA,INE324L01013,2026-04-07,NSE,EQ,EQ,buy,false,22.000000,69.949997,603364153,1300000035527014,2026-04-07T11:08:49
GINNIFILA,INE424C01010,2026-04-07,NSE,EQ,EQ,buy,false,160.000000,36.310001,204090253,1100000039838481,2026-04-07T11:08:49
GINNIFILA,INE424C01010,2026-04-07,NSE,EQ,EQ,buy,false,19.000000,36.389999,204090255,1100000039838481,2026-04-07T11:08:49
GINNIFILA,INE424C01010,2026-04-07,NSE,EQ,EQ,buy,false,20.000000,36.410000,204090256,1100000039838481,2026-04-07T11:08:49
GINNIFILA,INE424C01010,2026-04-07,NSE,EQ,EQ,buy,false,20.000000,36.430000,204090257,1100000039838481,2026-04-07T11:08:49
GINNIFILA,INE424C01010,2026-04-07,NSE,EQ,EQ,buy,false,20.000000,36.450001,204090258,1100000039838481,2026-04-07T11:08:49
GINNIFILA,INE424C01010,2026-04-07,NSE,EQ,EQ,buy,false,2.000000,36.490002,204090260,1100000039838481,2026-04-07T11:08:49
GINNIFILA,INE424C01010,2026-04-07,NSE,EQ,EQ,buy,false,33.000000,36.369999,204090254,1100000039838481,2026-04-07T11:08:49
GINNIFILA,INE424C01010,2026-04-07,NSE,EQ,EQ,buy,false,12.000000,36.470001,204090259,1100000039838481,2026-04-07T11:08:49
RPPINFRA,INE324L01013,2026-04-07,NSE,EQ,EQ,buy,false,28.000000,69.940002,603364152,1300000035527014,2026-04-07T11:08:49
RPPINFRA,INE324L01013,2026-04-07,NSE,EQ,EQ,buy,false,37.000000,69.980003,603364154,1300000035527014,2026-04-07T11:08:49
RPPINFRA,INE324L01013,2026-04-07,NSE,EQ,EQ,buy,false,60.000000,69.989998,603364155,1300000035527014,2026-04-07T11:08:49
XTGLOBAL,INE547B01028,2026-04-07,NSE,EQ,EQ,buy,false,100.000000,29.000000,603364167,1300000035527483,2026-04-07T11:08:49
XTGLOBAL,INE547B01028,2026-04-07,NSE,EQ,EQ,buy,false,258.000000,29.000000,603364168,1300000035527483,2026-04-07T11:08:49
GILLANDERS,INE047B01011,2026-04-07,NSE,EQ,EQ,sell,false,29.000000,87.889999,204739087,1100000046439526,2026-04-07T11:35:58
NITINSPIN,INE229H01012,2026-04-07,NSE,EQ,EQ,sell,false,1.000000,382.649994,404511008,1200000062939383,2026-04-07T13:21:04
NITINSPIN,INE229H01012,2026-04-07,NSE,EQ,EQ,sell,false,13.000000,382.700012,404511007,1200000062939383,2026-04-07T13:21:04
PLAZACABLE,INE0INJ01017,2026-04-07,NSE,EQ,EQ,buy,false,62.000000,34.709999,404550028,1200000063594265,2026-04-07T13:24:16
PLAZACABLE,INE0INJ01017,2026-04-07,NSE,EQ,EQ,buy,false,1.000000,34.689999,404550026,1200000063594265,2026-04-07T13:24:16
PLAZACABLE,INE0INJ01017,2026-04-07,NSE,EQ,EQ,buy,false,20.000000,34.389999,404550020,1200000063594265,2026-04-07T13:24:16
PLAZACABLE,INE0INJ01017,2026-04-07,NSE,EQ,EQ,buy,false,21.000000,34.430000,404550024,1200000063594265,2026-04-07T13:24:16
PLAZACABLE,INE0INJ01017,2026-04-07,NSE,EQ,EQ,buy,false,25.000000,34.419998,404550023,1200000063594265,2026-04-07T13:24:16
PLAZACABLE,INE0INJ01017,2026-04-07,NSE,EQ,EQ,buy,false,25.000000,34.439999,404550025,1200000063594265,2026-04-07T13:24:16
PLAZACABLE,INE0INJ01017,2026-04-07,NSE,EQ,EQ,buy,false,1.000000,34.389999,404550019,1200000063594265,2026-04-07T13:24:16
PLAZACABLE,INE0INJ01017,2026-04-07,NSE,EQ,EQ,buy,false,7.000000,34.400002,404550021,1200000063594265,2026-04-07T13:24:16
PLAZACABLE,INE0INJ01017,2026-04-07,NSE,EQ,EQ,buy,false,72.000000,34.400002,404550022,1200000063594265,2026-04-07T13:24:16
PLAZACABLE,INE0INJ01017,2026-04-07,NSE,EQ,EQ,buy,false,9.000000,34.700001,404550027,1200000063594265,2026-04-07T13:24:16
VMSTMT,INE0SJA01013,2026-04-07,NSE,EQ,EQ,sell,false,3.000000,40.110001,607759653,1300000086881513,2026-04-07T15:10:44
VMSTMT,INE0SJA01013,2026-04-07,NSE,EQ,EQ,sell,false,2.000000,40.110001,607759659,1300000086881513,2026-04-07T15:10:44
VMSTMT,INE0SJA01013,2026-04-07,NSE,EQ,EQ,sell,false,3.000000,40.110001,607759644,1300000086881513,2026-04-07T15:10:44
VMSTMT,INE0SJA01013,2026-04-07,NSE,EQ,EQ,sell,false,3.000000,40.110001,607759647,1300000086881513,2026-04-07T15:10:44
VMSTMT,INE0SJA01013,2026-04-07,NSE,EQ,EQ,sell,false,3.000000,40.110001,607759650,1300000086881513,2026-04-07T15:10:44
VMSTMT,INE0SJA01013,2026-04-07,NSE,EQ,EQ,sell,false,2.000000,40.110001,607759652,1300000086881513,2026-04-07T15:10:44
VMSTMT,INE0SJA01013,2026-04-07,NSE,EQ,EQ,sell,false,3.000000,40.110001,607759655,1300000086881513,2026-04-07T15:10:44
VMSTMT,INE0SJA01013,2026-04-07,NSE,EQ,EQ,sell,false,3.000000,40.110001,607759657,1300000086881513,2026-04-07T15:10:44
VMSTMT,INE0SJA01013,2026-04-07,NSE,EQ,EQ,sell,false,3.000000,40.110001,607759658,1300000086881513,2026-04-07T15:10:44
VMSTMT,INE0SJA01013,2026-04-07,NSE,EQ,EQ,sell,false,4.000000,40.110001,607759643,1300000086881513,2026-04-07T15:10:44
VMSTMT,INE0SJA01013,2026-04-07,NSE,EQ,EQ,sell,false,4.000000,40.110001,607759646,1300000086881513,2026-04-07T15:10:44
VMSTMT,INE0SJA01013,2026-04-07,NSE,EQ,EQ,sell,false,4.000000,40.110001,607759649,1300000086881513,2026-04-07T15:10:44
VMSTMT,INE0SJA01013,2026-04-07,NSE,EQ,EQ,sell,false,441.000000,40.099998,607759660,1300000086881513,2026-04-07T15:10:44
VMSTMT,INE0SJA01013,2026-04-07,NSE,EQ,EQ,sell,false,5.000000,40.110001,607759642,1300000086881513,2026-04-07T15:10:44
VMSTMT,INE0SJA01013,2026-04-07,NSE,EQ,EQ,sell,false,6.000000,40.110001,607759645,1300000086881513,2026-04-07T15:10:44
VMSTMT,INE0SJA01013,2026-04-07,NSE,EQ,EQ,sell,false,6.000000,40.110001,607759648,1300000086881513,2026-04-07T15:10:44
VMSTMT,INE0SJA01013,2026-04-07,NSE,EQ,EQ,sell,false,6.000000,40.110001,607759651,1300000086881513,2026-04-07T15:10:44
VMSTMT,INE0SJA01013,2026-04-07,NSE,EQ,EQ,sell,false,6.000000,40.110001,607759654,1300000086881513,2026-04-07T15:10:44
VMSTMT,INE0SJA01013,2026-04-07,NSE,EQ,EQ,sell,false,6.000000,40.110001,607759656,1300000086881513,2026-04-07T15:10:44
GILLANDERS,INE047B01011,2026-04-07,NSE,EQ,EQ,sell,false,45.000000,86.000000,209991140,1100000085319793,2026-04-07T15:16:15
GILLANDERS,INE047B01011,2026-04-07,NSE,EQ,EQ,sell,false,100.000000,86.169998,209991139,1100000085319793,2026-04-07T15:16:15
GILLANDERS,INE047B01011,2026-04-07,NSE,EQ,EQ,sell,false,61.000000,85.750000,209991141,1100000085319793,2026-04-07T15:16:15
PLAZACABLE,INE0INJ01017,2026-04-07,NSE,EQ,EQ,buy,false,221.000000,34.470001,406657673,1200000088425273,2026-04-07T15:17:07
PLAZACABLE,INE0INJ01017,2026-04-07,NSE,EQ,EQ,buy,false,34.000000,34.459999,406657672,1200000088425273,2026-04-07T15:17:07
MEDICO,INE630Y01024,2026-04-07,NSE,EQ,EQ,buy,false,161.000000,38.860001,406657580,1200000088424773,2026-04-07T15:17:07
MEDICO,INE630Y01024,2026-04-07,NSE,EQ,EQ,buy,false,61.000000,38.860001,406657579,1200000088424773,2026-04-07T15:17:07
AEGISVOPAK,INE0INX01018,2026-04-08,BSE,EQ,B,sell,false,84.000000,182.899994,169700,1775619000004081160,2026-04-08T09:15:06
BEPL,INE922A01025,2026-04-08,BSE,EQ,B,sell,false,130.000000,91.059998,324300,1775619000046035321,2026-04-08T09:15:10
GINNIFILA,INE424C01010,2026-04-08,NSE,EQ,EQ,sell,false,92.000000,37.889999,200323145,1100000000831664,2026-04-08T09:15:19
MEDICO,INE630Y01024,2026-04-08,NSE,EQ,EQ,sell,false,102.000000,40.779999,400278677,1200000001295037,2026-04-08T09:16:14
MEDICO,INE630Y01024,2026-04-08,NSE,EQ,EQ,sell,false,116.000000,40.779999,400278676,1200000001295037,2026-04-08T09:16:14
MEDICO,INE630Y01024,2026-04-08,NSE,EQ,EQ,sell,false,4.000000,40.779999,400278675,1200000001295037,2026-04-08T09:16:14
RPPINFRA,INE324L01013,2026-04-08,NSE,EQ,EQ,sell,false,12.000000,74.519997,600584993,1300000002241854,2026-04-08T09:17:28
MANAKSIA,INE015D01022,2026-04-08,BSE,EQ,B,sell,false,271.000000,54.220001,966000,1775619000084053229,2026-04-08T09:23:41
MANAKSIA,INE015D01022,2026-04-08,BSE,EQ,B,sell,false,1.000000,54.740002,965000,1775619000084053229,2026-04-08T09:23:41
MANAKSIA,INE015D01022,2026-04-08,BSE,EQ,B,sell,false,154.000000,53.709999,966300,1775619000084053229,2026-04-08T09:23:41
MANAKSIA,INE015D01022,2026-04-08,BSE,EQ,B,sell,false,10.000000,53.869999,966200,1775619000084053229,2026-04-08T09:23:41
MANAKSIA,INE015D01022,2026-04-08,BSE,EQ,B,sell,false,50.000000,54.400002,965600,1775619000084053229,2026-04-08T09:23:41
MANAKSIA,INE015D01022,2026-04-08,BSE,EQ,B,sell,false,54.000000,54.380001,965800,1775619000084053229,2026-04-08T09:23:41
MANAKSIA,INE015D01022,2026-04-08,BSE,EQ,B,sell,false,67.000000,54.450001,965400,1775619000084053229,2026-04-08T09:23:41
MANAKSIA,INE015D01022,2026-04-08,BSE,EQ,B,sell,false,67.000000,54.480000,965200,1775619000084053229,2026-04-08T09:23:41
PARKHOTELS,INE988S01028,2026-04-08,BSE,EQ,B,sell,false,11.000000,113.599998,2641300,1775619000004579798,2026-04-08T09:25:38
PARKHOTELS,INE988S01028,2026-04-08,BSE,EQ,B,sell,false,45.000000,113.699997,2641100,1775619000004579798,2026-04-08T09:25:38
PARKHOTELS,INE988S01028,2026-04-08,BSE,EQ,B,sell,false,5.000000,113.589996,2641500,1775619000004579798,2026-04-08T09:25:38
PARKHOTELS,INE988S01028,2026-04-08,BSE,EQ,B,sell,false,80.000000,113.709999,2640900,1775619000004579798,2026-04-08T09:25:38
SHREERAMA,INE879A01019,2026-04-08,NSE,EQ,EQ,buy,false,10.000000,50.490002,601322529,1300000009171903,2026-04-08T09:30:01
SHREERAMA,INE879A01019,2026-04-08,NSE,EQ,EQ,buy,false,1.000000,50.459999,601322527,1300000009171903,2026-04-08T09:30:01
SHREERAMA,INE879A01019,2026-04-08,NSE,EQ,EQ,buy,false,253.000000,50.500000,601322530,1300000009171903,2026-04-08T09:30:01
SHREERAMA,INE879A01019,2026-04-08,NSE,EQ,EQ,buy,false,33.000000,50.480000,601322528,1300000009171903,2026-04-08T09:30:01
RPPINFRA,INE324L01013,2026-04-08,NSE,EQ,EQ,sell,false,149.000000,73.010002,602156914,1300000016034346,2026-04-08T09:46:50
RPPINFRA,INE324L01013,2026-04-08,NSE,EQ,EQ,sell,false,27.000000,73.389999,602156912,1300000016034346,2026-04-08T09:46:50
RPPINFRA,INE324L01013,2026-04-08,NSE,EQ,EQ,sell,false,33.000000,73.400002,602156911,1300000016034346,2026-04-08T09:46:50
RPPINFRA,INE324L01013,2026-04-08,NSE,EQ,EQ,sell,false,70.000000,73.389999,602156913,1300000016034346,2026-04-08T09:46:50
TIGERLOGS,INE906O01029,2026-04-08,NSE,EQ,EQ,buy,false,9.000000,28.490000,602364087,1300000017756452,2026-04-08T09:51:21
TIGERLOGS,INE906O01029,2026-04-08,NSE,EQ,EQ,buy,false,99.000000,28.400000,602364085,1300000017756452,2026-04-08T09:51:21
PARACABLES,INE074B01023,2026-04-08,NSE,EQ,EQ,buy,false,107.000000,35.240002,402170336,1200000017704285,2026-04-08T09:51:21
PARACABLES,INE074B01023,2026-04-08,NSE,EQ,EQ,buy,false,283.000000,35.240002,402170335,1200000017704285,2026-04-08T09:51:21
MANAKSIA,INE015D01022,2026-04-08,NSE,EQ,EQ,buy,false,1.000000,55.740002,402170219,1200000017703145,2026-04-08T09:51:21
MANAKSIA,INE015D01022,2026-04-08,NSE,EQ,EQ,buy,false,1.000000,55.750000,402170220,1200000017703145,2026-04-08T09:51:21
MANAKSIA,INE015D01022,2026-04-08,NSE,EQ,EQ,buy,false,1.000000,55.799999,402170221,1200000017703145,2026-04-08T09:51:21
MANAKSIA,INE015D01022,2026-04-08,NSE,EQ,EQ,buy,false,1.000000,55.799999,402170222,1200000017703145,2026-04-08T09:51:21
MANAKSIA,INE015D01022,2026-04-08,NSE,EQ,EQ,buy,false,1.000000,55.900002,402170223,1200000017703145,2026-04-08T09:51:21
MANAKSIA,INE015D01022,2026-04-08,NSE,EQ,EQ,buy,false,1.000000,56.000000,402170224,1200000017703145,2026-04-08T09:51:21
MANAKSIA,INE015D01022,2026-04-08,NSE,EQ,EQ,buy,false,1.000000,56.000000,402170225,1200000017703145,2026-04-08T09:51:21
MANAKSIA,INE015D01022,2026-04-08,NSE,EQ,EQ,buy,false,200.000000,56.000000,402178761,1200000017703145,2026-04-08T09:51:21
MANAKSIA,INE015D01022,2026-04-08,NSE,EQ,EQ,buy,false,39.000000,56.000000,402289982,1200000017703145,2026-04-08T09:51:21
TIGERLOGS,INE906O01029,2026-04-08,NSE,EQ,EQ,buy,false,10.000000,28.490000,602364088,1300000017756452,2026-04-08T09:51:21
TIGERLOGS,INE906O01029,2026-04-08,NSE,EQ,EQ,buy,false,10.000000,28.490000,602364089,1300000017756452,2026-04-08T09:51:21
TIGERLOGS,INE906O01029,2026-04-08,NSE,EQ,EQ,buy,false,11.000000,28.490000,602364086,1300000017756452,2026-04-08T09:51:21
TIGERLOGS,INE906O01029,2026-04-08,NSE,EQ,EQ,buy,false,1.000000,28.280001,602364079,1300000017756452,2026-04-08T09:51:21
TIGERLOGS,INE906O01029,2026-04-08,NSE,EQ,EQ,buy,false,1.000000,28.309999,602364080,1300000017756452,2026-04-08T09:51:21
TIGERLOGS,INE906O01029,2026-04-08,NSE,EQ,EQ,buy,false,119.000000,28.330000,602364083,1300000017756452,2026-04-08T09:51:21
TIGERLOGS,INE906O01029,2026-04-08,NSE,EQ,EQ,buy,false,120.000000,28.320000,602364081,1300000017756452,2026-04-08T09:51:21
TIGERLOGS,INE906O01029,2026-04-08,NSE,EQ,EQ,buy,false,50.000000,28.330000,602364082,1300000017756452,2026-04-08T09:51:21
TIGERLOGS,INE906O01029,2026-04-08,NSE,EQ,EQ,buy,false,50.000000,28.350000,602364084,1300000017756452,2026-04-08T09:51:21
NIITLTD,INE161A01038,2026-04-08,NSE,EQ,EQ,buy,false,134.000000,61.830002,402170509,1200000017705676,2026-04-08T09:51:21
NIITLTD,INE161A01038,2026-04-08,NSE,EQ,EQ,buy,false,86.000000,61.840000,402170510,1200000017705676,2026-04-08T09:51:21
SARLAPOLY,INE453D01025,2026-04-08,NSE,EQ,EQ,buy,false,2.000000,84.050003,603197678,1300000025550359,2026-04-08T10:16:41
SARLAPOLY,INE453D01025,2026-04-08,NSE,EQ,EQ,buy,false,48.000000,84.050003,603197677,1300000025550359,2026-04-08T10:16:41
SARLAPOLY,INE453D01025,2026-04-08,NSE,EQ,EQ,buy,false,49.000000,84.389999,603197680,1300000025550359,2026-04-08T10:16:41
SARLAPOLY,INE453D01025,2026-04-08,NSE,EQ,EQ,buy,false,80.000000,84.330002,603197679,1300000025550359,2026-04-08T10:16:41
JARO,INE00YJ01010,2026-04-08,NSE,EQ,EQ,sell,false,2.000000,440.149994,204121254,1100000031932904,2026-04-08T10:25:53
JARO,INE00YJ01010,2026-04-08,NSE,EQ,EQ,sell,false,2.000000,440.200012,204121253,1100000031932904,2026-04-08T10:25:53
JARO,INE00YJ01010,2026-04-08,NSE,EQ,EQ,sell,false,3.000000,440.200012,204121252,1100000031932904,2026-04-08T10:25:53
JARO,INE00YJ01010,2026-04-08,NSE,EQ,EQ,sell,false,8.000000,439.500000,204121255,1100000031932904,2026-04-08T10:25:53
HGM,INE596H01014,2026-04-08,NSE,EQ,EQ,sell,false,185.000000,50.849998,204163358,1100000032331566,2026-04-08T10:27:20
HGM,INE596H01014,2026-04-08,NSE,EQ,EQ,sell,false,50.000000,50.849998,204163357,1100000032331566,2026-04-08T10:27:20
HGM,INE596H01014,2026-04-08,NSE,EQ,EQ,sell,false,77.000000,50.849998,204163355,1100000032331566,2026-04-08T10:27:20
HGM,INE596H01014,2026-04-08,NSE,EQ,EQ,sell,false,77.000000,50.849998,204163356,1100000032331566,2026-04-08T10:27:20
BALAJITELE,INE794B01026,2026-04-08,NSE,EQ,EQ,sell,false,36.000000,90.220001,3360994,1000000018489763,2026-04-08T10:30:23
BALAJITELE,INE794B01026,2026-04-08,NSE,EQ,EQ,sell,false,30.000000,90.220001,3360989,1000000018489763,2026-04-08T10:30:23
BALAJITELE,INE794B01026,2026-04-08,NSE,EQ,EQ,sell,false,30.000000,90.220001,3360992,1000000018489763,2026-04-08T10:30:23
BALAJITELE,INE794B01026,2026-04-08,NSE,EQ,EQ,sell,false,30.000000,90.220001,3360986,1000000018489763,2026-04-08T10:30:23
BALAJITELE,INE794B01026,2026-04-08,NSE,EQ,EQ,sell,false,5.000000,90.220001,3360987,1000000018489763,2026-04-08T10:30:23
BALAJITELE,INE794B01026,2026-04-08,NSE,EQ,EQ,sell,false,5.000000,90.220001,3360990,1000000018489763,2026-04-08T10:30:23
BALAJITELE,INE794B01026,2026-04-08,NSE,EQ,EQ,sell,false,5.000000,90.220001,3360993,1000000018489763,2026-04-08T10:30:23
BALAJITELE,INE794B01026,2026-04-08,NSE,EQ,EQ,sell,false,75.000000,90.220001,3360988,1000000018489763,2026-04-08T10:30:23
BALAJITELE,INE794B01026,2026-04-08,NSE,EQ,EQ,sell,false,75.000000,90.220001,3360991,1000000018489763,2026-04-08T10:30:23
VASCONEQ,INE893I01013,2026-04-08,NSE,EQ,EQ,buy,false,172.000000,34.779999,603775825,1300000030656335,2026-04-08T10:34:38
